scode,sname,sclx,enddate,forecastl,forecastt,increasel,increaset,forecastcontent,changereasondscrpt,forecasttype,yearearlier,ndate,hymc,zfpx,jlrpx,forecast,IsLatest
002458,益生股份,深交所中小板,2018-06-30T00:00:00,30000000,45000000,124.38,136.57,"预计2018年1-6月归属于上市公司股东的净利润盈利3000万元-4,500万元。","报告期,市场行情回暖,主要产品价格回升。",扭亏,-123065900.0,2018-04-27T00:00:00,农牧饲渔,130.475,37500000.0,increase,T
002622,融钰集团,深交所中小板,2018-06-30T00:00:00,-4913500,6486500,-119.91,-73.71,预计2018年1-6月归属于上市公司股东的净利润变动-491.35万元至648.65万元。,"公司阶段性业绩下滑主要原因系:因公司战略发展需要,公司融资规模扩大导致融资成本增加;同时由于公司实业、创新科技、金融服务三大板块业务布局已初步完成,管理半径扩大,导致管理费用在一定程度上有所增加;并且根据公司战略发展规划,公司为进一步完善业务布局,扩展投资领域,相关投资款已部分支出;且公司创新科技板块部分业绩受所处行业特点影响,上半年处于投入阶段,产出较少。未来随着公司整体战略发展规划的实现,公司实业、创新科技、金融服务三大板块业务不断融合发展,陆续纳入公司的优质资产的经营成果将不断释放,公司的经营业绩将实现盈利并稳步提升。",不确定,24675500.0,2018-04-27T00:00:00,输配电气,-96.81,786500.0,unknown,T
002343,慈文传媒,深交所中小板,2018-06-30T00:00:00,170000000,200000000,123.14,162.52,"预计2018年1-6月归属于上市公司股东的净利润盈利为17,000万元-20,000万元,比上年同期增长123.14%-162.52%。","公司围绕IP全产业链,主打网台联动头部剧,拓展付费模式网生内容,协同开展游戏业务,深化推进IP泛娱乐开发,总体进展情况良好。",预增,76184700.0,2018-04-27T00:00:00,文化传媒,142.83,185000000.0,increase,T
002361,神剑股份,深交所中小板,2018-06-30T00:00:00,38719900,55314200,-30,0,"预计2018年1-6月归属于上市公司股东的净利润盈利:3,871.99万元-5,531.42万元,同比上年下降:0.00%至30.00%。",化工新材料产品毛利下降所致。,略减,55314200.0,2018-04-27T00:00:00,材料行业,-15.0,47017050.0,reduction,T
002595,豪迈科技,深交所中小板,2018-06-30T00:00:00,296791900,370989900,-20,0,"预计2018年1-6月归属于上市公司股东的净利润盈利29,679.19万元-37,098.99万元,比上年同期减少20%-0%。","公司预计2018年1-6月订单、收入较去年同期均有增长,但受原材料价格、汇率波动、人工成本增加等因素影响,可能会带来毛利率和净利率水平的波动,从而影响净利润增幅。",略减,370989900.0,2018-04-27T00:00:00,汽车行业,-10.0,333890900.0,reduction,T
002352,顺丰控股,深交所中小板,2018-06-30T00:00:00,2100000000,2350000000,11.49,24.76,"预计2018年1-6月归属于上市公司股东的净利润盈利为210,000万元-235,000万元,比上年同期增长11.49%-24.76%。",2018年业务增长带来的收入和净利润的稳步增长。,略增,1883626200.0,2018-04-27T00:00:00,交运物流,18.125,2225000000.0,increase,T
002455,百川股份,深交所中小板,2018-06-30T00:00:00,58665200,76264800,0,30,"预计2018年1-6月归属于上市公司股东的净利润盈利:5,866.52万元-7,626.48万元,同比上年增长:0.00%-30.00%。","公司不断加强内部管理,降本增效,强化市场营销,通过市场的不断稳固和开拓,公司业绩稳步增长。",略增,58665200.0,2018-04-27T00:00:00,化工行业,15.0,67465000.0,increase,T
002345,潮宏基,深交所中小板,2018-06-30T00:00:00,162646100,195175300,0,20,"预计2018年1-6月归属于上市公司股东的净利润盈利为16,264.61万元-19,517.53万元,比上年同期增长0%-20%。","公司主营业务经营稳步增长,参股公司投资收益增加。",略增,162646100.0,2018-04-27T00:00:00,珠宝首饰,10.0,178910700.0,increase,T
002348,高乐股份,深交所中小板,2018-06-30T00:00:00,18265100,33486100,-40,10,"预计2018年1-6月归属于上市公司股东的净利润盈利1,826.51万元-3,348.61万元,同比变动-40%至10%。","2017年上半年,公司非流动资产处置收益24,592,766.94元;2018年上半年人工成本增加、部分原材料价格上涨等因素致成本费用增幅较大,人民币升值导致汇兑损失增加,固定资产折旧同比增加,金融机构借款利息支出增加;教育信息化业务营收利润大幅增加。",续盈,30441900.0,2018-04-27T00:00:00,文教休闲,-15.0,25875600.0,unknown,T
002306,*ST云网,深交所风险警示板,2018-06-30T00:00:00,-12000000,-8000000,-41.45,5.7,预计2018年1-6月归属于上市公司股东的净利润亏损800万元-1200万元。,上述业绩预计是公司基于一季度财务报告和当前经营状况做出的合理预计。,续亏,-8483300.0,2018-04-27T00:00:00,旅游酒店,-17.875,-10000000.0,unknown,T
002325,洪涛股份,深交所中小板,2018-06-30T00:00:00,103624100,134711300,0,30,"预计2018年1-6月归属于上市公司股东的净利润盈利为10,362.41万元-13,471.13万元,比上年同期增长0%-30%。","总体业务开拓情况较好,加强成本费用控制,实现公司净利润增长。",略增,103624100.0,2018-04-27T00:00:00,装修装饰,15.0,119167700.0,increase,T
300003,乐普医疗,深交所创业板,2018-06-30T00:00:00,742999400,842065900,50,70,"预计2018年1-6月归属于上市公司股东的净利润盈利74,299.94万元-84,206.59万元,同比增加50%-70%","报告期内,公司各项业务基本延续一季度的增长态势。医疗器械板块中支架业务、体外诊断业务和外科业务继续保持较快增长趋势;药品板块除业绩仍保持快速增长外,收购子公司新东港45%少数股东股权自二季度起合并报表;此外,自2018年5月1日起执行的增值税税率调整政策,预计亦将对公司报告期的盈利有一定正面贡献。综合上述因素,公司上半年合并口径归属于上市公司股东的扣除非经常性损益的净利润相比上年同期同口径净利润的增长率,较本年第一季度的同期增长率有相应提高。预计上半年归属于上市公司股东的扣除非经常性损益的净利润较上年同期有30%至40%之间的增长。公司在第二季度内将出售澳洲Viralytics公司13.04%股权,扣除成本和税收后,产生较大程度的投资收益,该小股权变现收益属于非经常性损益范畴。合并公司主营业务产生的净利润和该部分收益,预计公司上半年实现归属于上市公司股东的净利润区间为74,299.94万元–84,206.59万元,相比去年同期增长50%–70%。",预增,495332900.0,2018-04-27T00:00:00,医疗行业,60.0,792532650.0,increase,T
002637,赞宇科技,深交所中小板,2018-06-30T00:00:00,70000000,90000000,57.13,102.02,"预计2018年1-6月归属于上市公司股东的净利润盈利7000万元-9000万元,同比增长57.13%-102.02%。","(1)公司表面活性剂及油脂化学品原料及产品价格与去年同期相比趋于稳定,产销规模保持较好增长,毛利水平有所改善;(2)收购新天达美后增加污水处理工程及营维环保业务收入和经营业绩。",预增,44550200.0,2018-04-27T00:00:00,化工行业,79.575,80000000.0,increase,T
002365,永安药业,深交所中小板,2018-06-30T00:00:00,99935700,135627000,40,90,"预计2018年1-6月归属于上市公司股东的净利润盈利为9,993.57万元-13,562.7万元,比上年同期增长40%-90%。","预计2018年1-6月归属于上市公司股东的净利润同比增长,主要原因:一是牛磺酸产销稳定,价格维持高位;二是环氧乙烷装置第二季度持续运行,将减少亏损。风险提示:一是由于新建年产3万吨牛磺酸食品添加剂项目联合试车的情况存在不确定性,此次业绩预测未考虑该生产线产能释放可能带来产销量的增长。二是由于公司出口销售以美元结算为主,若人民币兑美元持续大幅升值,可能进一步增加汇兑损失。三是环氧乙烷生产原料及产品价格的大幅波动可能影响相关业绩预测的准确性。",预增,71382600.0,2018-04-27T00:00:00,医药制造,65.0,117781350.0,increase,T
002435,长江润发,深交所中小板,2018-06-30T00:00:00,170000000,210000000,11.52,37.76,"预计2018年1-6月归属于上市公司股东的净利润盈利为17,000万元-21,000万元,比上年同期增长11.52%-37.76%。","公司积极应对市场变化、精心经营,海灵药业业务稳步发展,电梯导轨业务趋势转好。",略增,152438300.0,2018-04-27T00:00:00,机械行业,24.64,190000000.0,increase,T
002655,共达电声,深交所中小板,2018-06-30T00:00:00,-15000000,-10000000,-417.5,-311.67,预计2018年1-6月归属于上市公司股东的净利润亏损1000万元-1500万元。,"1、人工成本增加、部分原材料价格上涨等因素致成本费用增加;2、部分产品销售单价较上年同期降低;3、汇率变动汇兑损失增加;4、金融机构借款利率提高,导致利息支出增加。公司在面临上述困难的前提下,通过进一步开拓市场、提高研发能力、加强内控降低成本费用开支等措施努力提高公司盈利水平。",首亏,4724400.0,2018-04-27T00:00:00,电子元件,-364.585,-12500000.0,reduction,T
300068,南都电源,深交所创业板,2018-06-30T00:00:00,296286500,343068500,90,120,"预计2018年1-6月归属于上市公司股东的净利润盈利29,628.65万元-34,306.85万元,同比上期增加90%-120%","公司2018年上半年业绩预计比上年同期增长90%~120%,主要原因为:1.华铂科技再生铅业务销售收入及利润稳步增长,同时,华铂科技上年同期为公司控股子公司而本期为全资子公司,相应对公司利润贡献同比大幅增长。2.锂电产品销售收入大幅增长,利润贡献增加。3.本期储能电站运行电费收入预计2,100万元左右。4.报告期预计非经常性损益对净利润的影响金额约为17,000万元(该非经常性损益主要为再生资源行业政策性地方补贴,具备稳定性及可持续性),上年同期为6,682.72万元。",预增,155940200.0,2018-04-27T00:00:00,电子元件,105.0,319677500.0,increase,T
002462,嘉事堂,深交所中小板,2018-06-30T00:00:00,142814900,185659400,0,30,"预计2018年1-6月归属于上市公司股东的净利润盈利:14,281.49万元-18,565.94万元,同比上年增长:0.00%-30.00%。",公司主营业务持续稳步增长。,略增,142814900.0,2018-04-27T00:00:00,医药制造,15.0,164237150.0,increase,T
002381,双箭股份,深交所中小板,2018-06-30T00:00:00,62864600,75437500,0,20,"预计2018年1-6月归属于上市公司股东的净利润盈利:6,286.46万元-7,543.75万元,同比上年增长:0.00%-20.00%。","公司主营业务稳定增长,同时,处置部分闲置房产增加了投资收益。",略增,62864600.0,2018-04-27T00:00:00,塑胶制品,10.0,69151050.0,increase,T
002300,太阳电缆,深交所中小板,2018-06-30T00:00:00,28045200,44071000,-30,10,"预计2018年1-6月归属于上市公司股东的净利润盈利:2,804.52万元-4,407.1万元,同比上年变动:-30.00%至10.00%。","行业竞争激烈,毛利率同比有所下降,导致利润总额下降。",续盈,40064500.0,2018-04-27T00:00:00,输配电气,-10.0,36058100.0,unknown,T
002373,千方科技,深交所中小板,2018-06-30T00:00:00,270000000,300000000,44,60,"预计2018年1-6月归属于上市公司股东的净利润盈利为27,000万元-30,000万元,比上年同期增长44%-60%。","本公司发行股份购买交智科技重大资产重组于2018年3月完成资产交割,由于交割前交智科技受千方集团控制,与公司属于同一控制下的合并,本公司自2018年起将交智科技纳入合并范围,同时追溯调整可比期间财务报表。受合并调整影响,上市公司将按同一控制下控制交智科技股权之份额合并业绩,即2018年4月资产交割前按照千方科技、千方集团合计持有的将杭州交智38.0010%股权计算归属于上市股东的净利润,资产交割后按照千方科技持有的95.3202%股权比例计算归属于上市股东的净利润;2017年3月至6月份按照26.68%股权比例计算交智科技的归属于上市股东的净利润。此外,本公司智能交通和大安防市场依然保持良好的发展态势,公司经营业务收入和业绩亦保持稳定快速增长。",预增,187503900.0,2018-04-27T00:00:00,软件服务,52.0,285000000.0,increase,T
002363,隆基机械,深交所中小板,2018-06-30T00:00:00,34334900,51502300,-20,20,"预计2018年1-6月归属于上市公司股东的净利润盈利3,433.49万元-5,150.23万元,比上年同期变动-20%至20%。","主要系公司进一步加大市场开拓力度,同时受汇率波动的影响所致。",续盈,42918600.0,2018-04-27T00:00:00,汽车行业,0.0,42918600.0,unknown,T
002412,汉森制药,深交所中小板,2018-06-30T00:00:00,55955800,69278600,5,30,"预计2018年1-6月归属于上市公司股东的净利润盈利为5,595.58万元-6,927.86万元,比上年同期增长5%-30%。","销售推广力度加强,主要产品保持稳定增长,新产品逐渐放量,利润贡献增加。",略增,53291200.0,2018-04-27T00:00:00,医药制造,17.5,62617200.0,increase,T
